,Hotel_Address,lat,lng,City,Country,lat_updated,lon_updated
957,Gran V a de les Corts Catalanes 322 Sants Montju c 08004 Barcelona Spain,41.3732462,2.1474351,Barcelona,España,41.3828939,2.1774322
958,Gran V a De Les Corts Catalanes 570 Eixample 08011 Barcelona Spain,41.3841429,2.1616896,Barcelona,España,41.3828939,2.1774322
959,Gran V a de Les Corts Catalanes 647 Eixample 08010 Barcelona Spain,41.3927101,2.1722139,Barcelona,España,41.3828939,2.1774322
960,Gran V a de les Corts Catalanes 670 Eixample 08010 Barcelona Spain,41.3915897,2.1720108,Barcelona,España,41.3828939,2.1774322
961,Gran Via 550 Eixample 08011 Barcelona Spain,41.3831641,2.1604736,Barcelona,España,41.3828939,2.1774322
962,Gran Via 559 Eixample 08012 Barcelona Spain,41.3842608,2.1609471,Barcelona,España,41.3828939,2.1774322
963,Gran Via 605 Eixample 08007 Barcelona Spain,41.3891168,2.1671986,Barcelona,España,41.3828939,2.1774322
964,Gran Via Corts Catalanes 656 Eixample 08010 Barcelona Spain,41.390913,2.1706981,Barcelona,España,41.3828939,2.1774322
965,Gran Via de las Corts Catalanes 629 Eixample 08010 Barcelona Spain,41.391362,2.1700953,Barcelona,España,41.3828939,2.1774322
966,Gran Via de les Corts Catalanes 644 Eixample 08007 Barcelona Spain,41.3901396,2.1696699,Barcelona,España,41.3828939,2.1774322
967,Gran Via de les Corts Catalanes 668 Eixample 08010 Barcelona Spain,41.3916258,2.1716378,Barcelona,España,41.3828939,2.1774322
968,Gran Via de les Corts Catalanes 678 Eixample 08010 Barcelona Spain,41.392344,2.1729157,Barcelona,España,41.3828939,2.1774322
969,Gran Via de les Corts Catalanes 700 Eixample 08010 Barcelona Spain,41.3935967,2.1742718,Barcelona,España,41.3828939,2.1774322
970,Great Cumberland Place Westminster Borough London W1H 7DL United Kingdom,51.514879,-0.1606501,London,United Kingdom,51.4893335,-0.144055085
971,Grieshofgasse 11 12 Meidling 1120 Vienna Austria,48.1825159,16.3322428,Wien,Österreich,48.2083537,16.3725042
972,Gro e Stadtgutgasse 31 02 Leopoldstadt 1020 Vienna Austria,48.2196722,16.3863588,Wien,Österreich,48.2083537,16.3725042
973,Grosvenor Square Westminster Borough London W1K 6JP United Kingdom,51.511579,-0.1500193,London,United Kingdom,51.4893335,-0.144055085
974,Gudrunstra e 184 10 Favoriten 1100 Vienna Austria,48.1791893,16.3625367,Wien,Österreich,48.2083537,16.3725042
975,Guillem Tell 49 Sarri St Gervasi 08006 Barcelona Spain,41.4017465,2.1477365,Barcelona,España,41.3828939,2.1774322
976,Gutheil Schoder Gasse 7B 10 Favoriten 1100 Vienna Austria,48.1629737,16.3404024,Wien,Österreich,48.2083537,16.3725042
977,Habsburgergasse 5 01 Innere Stadt 1010 Vienna Austria,48.2082256,16.3684123,Wien,Österreich,48.2083537,16.3725042
978,Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,48.2112491,16.3776519,Wien,Österreich,48.2083537,16.3725042
979,Half Moon Street Westminster Borough London W1J 7BH United Kingdom,51.5064607,-0.1454198,London,United Kingdom,51.4893335,-0.144055085
980,Half Moon Street Westminster Borough London W1J 7BN United Kingdom,51.5064534,-0.1456146,London,United Kingdom,51.4893335,-0.144055085
981,Halkin Street Westminster Borough London SW1X 7DJ United Kingdom,51.4988977,-0.1562015,London,United Kingdom,51.4893335,-0.144055085
982,Hamilton Place Park Lane Westminster Borough London W1J 7DR United Kingdom,51.504439,-0.149911,London,United Kingdom,51.4893335,-0.144055085
983,Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,48.2140659,16.4217627,Wien,Österreich,48.2083537,16.3725042
984,Hanger Lane Ealing London W5 3HL United Kingdom,51.5213303,-0.2915052,London,United Kingdom,51.4893335,-0.144055085
985,Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria,48.2199427,16.3598984,Wien,Österreich,48.2083537,16.3725042
986,Hasenauerstra e 12 19 D bling 1190 Vienna Austria,48.25333,16.33918,Wien,Österreich,48.2083537,16.3725042
987,Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,52.357655,4.844576,Amsterdam,Nederland,52.3730796,4.8924534
988,Herengracht 255 Amsterdam City Center 1016 BJ Amsterdam Netherlands,52.3718665,4.8873794,Amsterdam,Nederland,52.3730796,4.8924534
989,Herengracht 341 Amsterdam City Center 1016 AZ Amsterdam Netherlands,52.369391,4.8871721,Amsterdam,Nederland,52.3730796,4.8924534
990,Herengracht 519 525 Amsterdam City Center 1017 BV Amsterdam Netherlands,52.3653868,4.8931979,Amsterdam,Nederland,52.3730796,4.8924534
991,Herengracht 542 556 Amsterdam City Center 1017 CG Amsterdam Netherlands,52.364768,4.896945,Amsterdam,Nederland,52.3730796,4.8924534
992,Hernalser Hauptstra e 105 17 Hernals 1170 Vienna Austria,48.2195864,16.3255339,Wien,Österreich,48.2083537,16.3725042
993,Hernalser Hauptstra e 187 17 Hernals 1170 Vienna Austria,48.2238463,16.3138357,Wien,Österreich,48.2083537,16.3725042
994,Herrengasse 10 01 Innere Stadt 1010 Vienna Austria,48.2097958,16.3658705,Wien,Österreich,48.2083537,16.3725042
995,Herrengasse 12 01 Innere Stadt 1010 Vienna Austria,48.2101211,16.3655537,Wien,Österreich,48.2083537,16.3725042
996,Hertha Firnberg Stra e 5 10 Favoriten 1100 Vienna Austria,48.1667886,16.344908,Wien,Österreich,48.2083537,16.3725042
997,Hietzinger Hauptstra e 10 14 13 Hietzing 1130 Vienna Austria,48.1866506,16.3023375,Wien,Österreich,48.2083537,16.3725042
998,Hietzinger Hauptstra e 134 13 Hietzing 1130 Vienna Austria,48.1877942,16.2727214,Wien,Österreich,48.2083537,16.3725042
999,Hintschiggasse 1 10 Favoriten 1100 Vienna Austria,48.1585332,16.3451115,Wien,Österreich,48.2083537,16.3725042
1000,Hobbemakade 50 Oud Zuid 1071 XL Amsterdam Netherlands,52.3560923,4.8858229,Amsterdam,Nederland,52.3730796,4.8924534
1001,Hoffingergasse 26 28 12 Meidling 1120 Vienna Austria,48.1640345,16.3216061,Wien,Österreich,48.2083537,16.3725042
1002,Holland Park Avenue Kensington and Chelsea London W11 4UL United Kingdom,51.5051084,-0.213266,London,United Kingdom,51.4893335,-0.144055085
1003,Hollandstra e 3 02 Leopoldstadt 1020 Vienna Austria,48.2152663,16.376103,Wien,Österreich,48.2083537,16.3725042
1004,Hoogoorddreef 1 Zuidoost 1101 BA Amsterdam Netherlands,52.3101182,4.9472918,Amsterdam,Nederland,52.3730796,4.8924534
1005,Hoogoorddreef 66 Zuidoost 1101 BE Amsterdam Netherlands,52.3096835,4.9422614,Amsterdam,Nederland,52.3730796,4.8924534
1006,Hyde Park Corner Westminster Borough London SW1X 7TA United Kingdom,51.50303,-0.15242,London,United Kingdom,51.4893335,-0.144055085
1007,Ijburglaan 539 Zeeburg 1087 BE Amsterdam Netherlands,52.3588806,4.9886041,Amsterdam,Nederland,52.3730796,4.8924534
1008,IJdock 6 Amsterdam City Center 1013 MM Amsterdam Netherlands,52.3846059,4.8941866,Amsterdam,Nederland,52.3730796,4.8924534
1009,Imperial Road Hammersmith and Fulham London SW6 2GA United Kingdom,51.475172,-0.1870629,London,United Kingdom,51.4893335,-0.144055085
1010,Jaime I 14 Ciutat Vella 08002 Barcelona Spain,41.3835584,2.178311,Barcelona,España,41.3828939,2.1774322
1011,Jan Luijkenstraat 76 Oud Zuid 1071 CT Amsterdam Netherlands,52.3595919,4.8801587,Amsterdam,Nederland,52.3730796,4.8924534
1012,Jan Luykenstraat 58 Oud Zuid 1071 CS Amsterdam Netherlands,52.3599196,4.8810128,Amsterdam,Nederland,52.3730796,4.8924534
1013,Jaume I 6 Ciutat Vella 08002 Barcelona Spain,41.3830582,2.1778267,Barcelona,España,41.3828939,2.1774322
1014,Joan G ell 207 211 Les Corts 08028 Barcelona Spain,41.3862689,2.1291786,Barcelona,España,41.3828939,2.1774322
1015,Joan Muyskenweg 10 Oost 1096 CJ Amsterdam Netherlands,52.335182,4.9138688,Amsterdam,Nederland,52.3730796,4.8924534
1016,Johann H rbiger Gasse 30 23 Liesing 1230 Vienna Austria,48.1537005,16.2825822,Wien,Österreich,48.2083537,16.3725042
1017,Johann Staud Stra e 32 16 Ottakring 1160 Vienna Austria,48.2145071,16.2845042,Wien,Österreich,48.2083537,16.3725042
1018,Johannesgasse 28 03 Landstra e 1030 Vienna Austria,48.2019865,16.3789934,Wien,Österreich,48.2083537,16.3725042
1019,John M Keynesplein 2 Slotervaart 1066 EP Amsterdam Netherlands,52.3417894,4.824952,Amsterdam,Nederland,52.3730796,4.8924534
1020,Josefsgasse 4 6 08 Josefstadt 1080 Vienna Austria,48.2085627,16.3541687,Wien,Österreich,48.2083537,16.3725042
1021,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,48.222309,16.351561,Wien,Österreich,48.2083537,16.3725042
1022,Josefst dter Stra e 22 08 Josefstadt 1080 Vienna Austria,48.254639,16.442841,Wien,Österreich,48.2083537,16.3725042
1023,Josep Pla 69 Sant Mart 08019 Barcelona Spain,41.4114188,2.211756,Barcelona,España,41.3828939,2.1774322
1024,K llnerhofgasse 6 01 Innere Stadt 1010 Vienna Austria,48.2105156,16.3760717,Wien,Österreich,48.2083537,16.3725042
1025,K rntner Ring 1 01 Innere Stadt 1015 Vienna Austria,48.2024907,16.3702656,Wien,Österreich,48.2083537,16.3725042
1026,K rntner Ring 16 01 Innere Stadt 1015 Vienna Austria,48.2012505,16.3731255,Wien,Österreich,48.2083537,16.3725042
1027,K rntner Ring 8 01 Innere Stadt 1010 Vienna Austria,48.2017091,16.3710205,Wien,Österreich,48.2083537,16.3725042
1028,K rntner Ring 9 01 Innere Stadt 1010 Vienna Austria,48.2021105,16.3720841,Wien,Österreich,48.2083537,16.3725042
1029,K rntner Stra e 22 01 Innere Stadt 1010 Vienna Austria,48.2057193,16.3710878,Wien,Österreich,48.2083537,16.3725042
1030,K rntner Stra e 32 34 01 Innere Stadt 1010 Vienna Austria,48.2044655,16.3702399,Wien,Österreich,48.2083537,16.3725042
1031,K rntnerstra e 18 Eingang Neuer Markt 3 01 Innere Stadt 1010 Vienna Austria,48.2062103,16.3710387,Wien,Österreich,48.2083537,16.3725042
1032,Karl Popper Stra e 22 10 Favoriten 1100 Vienna Austria,48.1824271,16.3808291,Wien,Österreich,48.2083537,16.3725042
1033,Karspeldreef 2 Zuidoost 1101 CJ Amsterdam Netherlands,52.3047669,4.9476868,Amsterdam,Nederland,52.3730796,4.8924534
1034,Kattengat 1 Amsterdam City Center 1012 SZ Amsterdam Netherlands,52.377955,4.894641,Amsterdam,Nederland,52.3730796,4.8924534
1035,Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,52.3763099,4.8862701,Amsterdam,Nederland,52.3730796,4.8924534
1036,Keizersgracht 164 Amsterdam City Center 1015 CZ Amsterdam Netherlands,52.3758754,4.8859642,Amsterdam,Nederland,52.3730796,4.8924534
1037,Keizersgracht 384 Amsterdam City Center 1016 GB Amsterdam Netherlands,52.3654686,4.8798713,Amsterdam,Nederland,52.3730796,4.8924534
1038,King s Cross St Pancras International Station Pancras Road Camden London N1C 4TB United Kingdom,51.531427,-0.126133,London,United Kingdom,51.4893335,-0.144055085
1039,King William Walk Greenwich London SE10 9JW United Kingdom,51.480672,-0.0071375,London,United Kingdom,51.4893335,-0.144055085
1040,Kirchberggasse 6 07 Neubau 1070 Vienna Austria,48.2031622,16.3561999,Wien,Österreich,48.2083537,16.3725042
1041,Kirchengasse 41 07 Neubau 1070 Vienna Austria,48.2047761,16.3512515,Wien,Österreich,48.2083537,16.3725042
1042,Kleine Stadtgutgasse 4 02 Leopoldstadt 1020 Vienna Austria,48.2185837,16.3881339,Wien,Österreich,48.2083537,16.3725042
1043,Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,52.3542655,4.8664365,Amsterdam,Nederland,52.3730796,4.8924534
1044,La Rambla 105 Ciutat Vella 08002 Barcelona Spain,41.3827894,2.1715636,Barcelona,España,41.3828939,2.1774322
1045,La Rambla 109 Ciutat Vella 08002 Barcelona Spain,41.3834673,2.1712016,Barcelona,España,41.3828939,2.1774322
1046,La Rambla 128 Ciutat Vella 08002 Barcelona Spain,41.3843222,2.1712893,Barcelona,España,41.3828939,2.1774322
1047,La Rambla 22 24 Ciutat Vella 08002 Barcelona Spain,41.3780983,2.1762005,Barcelona,España,41.3828939,2.1774322
1048,Lakeside Way Brent London HA9 0BU United Kingdom,51.5576962,-0.2835263,London,United Kingdom,51.4893335,-0.144055085
1049,Lancaster Gate Westminster Borough London W2 3LG United Kingdom,51.5119446,-0.179939,London,United Kingdom,51.4893335,-0.144055085
1050,Lancaster Terrace Hyde Park Westminster Borough London W2 3PF United Kingdom,51.5120219,-0.1762414,London,United Kingdom,51.4893335,-0.144055085
1051,Lancaster Terrace Westminster Borough London W2 2TY United Kingdom,51.5119446,-0.179939,London,United Kingdom,51.4893335,-0.144055085
1052,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,48.21719,16.38835,Wien,Österreich,48.2083537,16.3725042
1053,Landstra er Hauptstra e 120 03 Landstra e 1030 Vienna Austria,48.1964001,16.3958668,Wien,Österreich,48.2083537,16.3725042
1054,Landstra er Hauptstra e 155 03 Landstra e 1030 Vienna Austria,48.1923791,16.3994512,Wien,Österreich,48.2083537,16.3725042
1055,Landstra er Hauptstra e 28 03 Landstra e 1030 Vienna Austria,48.2038688,16.3887039,Wien,Österreich,48.2083537,16.3725042
1056,Lange Gasse 13 08 Josefstadt 1080 Vienna Austria,48.2075294,16.3525967,Wien,Österreich,48.2083537,16.3725042
1057,Largo Augusto 10 Milan City Center 20122 Milan Italy,45.4630685,9.1979367,Milano,Italia,45.4641943,9.1896346
1058,Largo Rio de Janeiro 12 Citt Studi 20133 Milan Italy,45.4738012,9.2239702,Milano,Italia,45.4641943,9.1896346
1059,Las Ramblas 117 Ciutat Vella 08002 Barcelona Spain,41.3842838,2.1707092,Barcelona,España,41.3828939,2.1774322
1060,Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,52.3793659,4.8457179,Amsterdam,Nederland,52.3730796,4.8924534
1061,Leidsekade 97 Amsterdam City Center 1017 PN Amsterdam Netherlands,52.363889,4.881302,Amsterdam,Nederland,52.3730796,4.8924534
1062,Lepanto 406 Horta Guinard 08025 Barcelona Spain,41.4101934,2.1695574,Barcelona,España,41.3828939,2.1774322
1063,Lerchenfelder Stra e 1 3 07 Neubau 1070 Vienna Austria,48.2064745,16.3546297,Wien,Österreich,48.2083537,16.3725042
1064,Lichtensteg 3 01 Innere Stadt 1010 Vienna Austria,48.210285,16.373579,Wien,Österreich,48.2083537,16.3725042
1065,Linnaeusstraat 89 Oost 1093 EK Amsterdam Netherlands,52.3591467,4.9263601,Amsterdam,Nederland,52.3730796,4.8924534
1066,Linzer Stra e 165 14 Penzing 1140 Vienna Austria,48.1940487,16.2971831,Wien,Österreich,48.2083537,16.3725042
1067,Llan 24 Eixample 08015 Barcelona Spain,41.3957584,2.1822402,Barcelona,España,41.3828939,2.1774322
1068,Llull 340 Sant Mart 08019 Barcelona Spain,41.4082054,2.2124626,Barcelona,España,41.3828939,2.1774322
1069,London County Hall Westminster Bridge Road Lambeth London SE1 7PB United Kingdom,51.5016102,-0.1191545,London,United Kingdom,51.4893335,-0.144055085
1070,Lope de Vega 141 Sant Mart 08005 Barcelona Spain,41.406146,2.2008636,Barcelona,España,41.3828939,2.1774322
1071,Lope de Vega 4 Sant Mart 08005 Barcelona Spain,41.4006708,2.2087844,Barcelona,España,41.3828939,2.1774322
1072,Loreto 21 25 Les Corts 08029 Barcelona Spain,41.3897735,2.1419762,Barcelona,España,41.3828939,2.1774322
1073,Loreto 28 Les Corts 08029 Barcelona Spain,41.3900104,2.1422396,Barcelona,España,41.3828939,2.1774322
1074,Lowndes Street Kensington and Chelsea London SW1X 9ES United Kingdom,51.4993652,-0.1576613,London,United Kingdom,51.4893335,-0.144055085
1075,Magdalenes 13 15 Ciutat Vella 08002 Barcelona Spain,41.3861283,2.1745291,Barcelona,España,41.3828939,2.1774322
1076,Mallorca 1 23 Sants Montju c 08014 Barcelona Spain,41.3792053,2.1427989,Barcelona,España,41.3828939,2.1774322
1077,Mallorca 178 Eixample 08036 Barcelona Spain,41.3890578,2.1565948,Barcelona,España,41.3828939,2.1774322
1078,Mallorca 181 Eixample 08036 Barcelona Spain,41.3894195,2.1564886,Barcelona,España,41.3828939,2.1774322
1079,Mallorca 216 Eixample 08008 Barcelona Spain,41.3910621,2.1593373,Barcelona,España,41.3828939,2.1774322
1080,Mallorca 251 Eixample 08008 Barcelona Spain,41.3931918,2.16152,Barcelona,España,41.3828939,2.1774322
1081,Mallorca 269 271 Eixample 08008 Barcelona Spain,41.3945074,2.1632659,Barcelona,España,41.3828939,2.1774322
1082,Mallorca 288 Eixample 08037 Barcelona Spain,41.3962658,2.1662153,Barcelona,España,41.3828939,2.1774322
1083,Mandeville Place Westminster Borough London W1U 2BE United Kingdom,51.5165165,-0.1509735,London,United Kingdom,51.4893335,-0.144055085
1084,Manor Road London IG8 8AE United Kingdom,51.6068054,0.0590416,London,United Kingdom,51.4893335,-0.144055085
1085,Manuel Girona 7 21 Sarri St Gervasi 08034 Barcelona Spain,41.39038,2.121,Barcelona,España,41.3828939,2.1774322
1086,Margareteng rtel 142 05 Margareten 1050 Vienna Austria,48.1868107,16.3440157,Wien,Österreich,48.2083537,16.3725042
1087,Margaretenstra e 53 05 Margareten 1050 Vienna Austria,48.1935593,16.3616098,Wien,Österreich,48.2083537,16.3725042
1088,Margaretenstra e 92 05 Margareten 1050 Vienna Austria,48.1899743,16.3567007,Wien,Österreich,48.2083537,16.3725042
1089,Mariahilfer Stra e 122 Ecke Kaiserstra e 1 3 07 Neubau 1070 Vienna Austria,48.1965878,16.3413729,Wien,Österreich,48.2083537,16.3725042
1090,Mariahilfer Stra e 15 06 Mariahilf 1060 Vienna Austria,48.2008957,16.3592496,Wien,Österreich,48.2083537,16.3725042
1091,Mariahilfer Stra e 32 34 07 Neubau 1070 Vienna Austria,48.2002872,16.3547746,Wien,Österreich,48.2083537,16.3725042
1092,Mariahilfer Stra e 57 59 06 Mariahilf 1060 Vienna Austria,48.1990335,16.3525051,Wien,Österreich,48.2083537,16.3725042
1093,Mariahilfer Stra e 78 07 Neubau 1070 Vienna Austria,48.1979979,16.3483314,Wien,Österreich,48.2083537,16.3725042
1094,Mariano Cubi 62 64 Sarri St Gervasi 08006 Barcelona Spain,41.3982129,2.1494179,Barcelona,España,41.3828939,2.1774322
1095,Marina 19 21 08005 Barcelona Spain,41.3865424,2.1969665,Barcelona,España,41.3828939,2.1774322
1096,Matrosengasse 6 8 06 Mariahilf 1060 Vienna Austria,48.1945297,16.340327,Wien,Österreich,48.2083537,16.3725042
1097,Mautner Markhof Gasse 50 11 Simmering 1110 Vienna Austria,48.1756283,16.4200957,Wien,Österreich,48.2083537,16.3725042
1098,Molenwerf 1 1014 AG Amsterdam Netherlands,52.385601,4.8470597,Amsterdam,Nederland,52.3730796,4.8924534
1099,Moll de Barcelona WTC Ciutat Vella 08039 Barcelona Spain,41.371308,2.181698,Barcelona,España,41.3828939,2.1774322
1100,Mommsengasse 5 04 Wieden 1040 Vienna Austria,48.19183,16.3770876,Wien,Österreich,48.2083537,16.3725042
1101,Muntaner 212 Eixample 08036 Barcelona Spain,41.3936071,2.1504611,Barcelona,España,41.3828939,2.1774322
1102,Muntaner 352 Sarri St Gervasi 08021 Barcelona Spain,41.3985449,2.1438237,Barcelona,España,41.3828939,2.1774322
1103,Muntaner 505 Sarri St Gervasi 08022 Barcelona Spain,41.4034965,2.1370426,Barcelona,España,41.3828939,2.1774322
1104,Naritaweg 1 Westpoort 1043 BP Amsterdam Netherlands,52.3872884,4.8349748,Amsterdam,Nederland,52.3730796,4.8924534
1105,Ndsm Plein 28 Amsterdam Noord 1033 WB Amsterdam Netherlands,52.4001813,4.8936653,Amsterdam,Nederland,52.3730796,4.8924534
1106,Nes 49 Amsterdam City Center 1012 KD Amsterdam Netherlands,52.3711037,4.8936787,Amsterdam,Nederland,52.3730796,4.8924534
1107,Neubaug rtel 26 28 07 Neubau 1070 Vienna Austria,48.1995177,16.3388225,Wien,Österreich,48.2083537,16.3725042
1108,Neubaug rtel 34 36 07 Neubau 1070 Vienna Austria,48.2006001,16.3386333,Wien,Österreich,48.2083537,16.3725042
1109,Neustift am Walde 97 99 19 D bling 1190 Vienna Austria,48.251195,16.2989165,Wien,Österreich,48.2083537,16.3725042
1110,Nicaragua 47 Sants Montju c 08029 Barcelona Spain,41.383515,2.1407396,Barcelona,España,41.3828939,2.1774322
1111,Nieuwe Doelenstraat 2 14 Amsterdam City Center 1012 CP Amsterdam Netherlands,52.3678779,4.8948936,Amsterdam,Nederland,52.3730796,4.8924534
1112,Nieuwe Doelenstraat 24 Amsterdam City Center 1012 CP Amsterdam Netherlands,52.3681919,4.8957609,Amsterdam,Nederland,52.3730796,4.8924534
